,ratio_d,ratio_pitch,ratio_top_diameter
590,0.04463183593749999,0.671142578125,0.16953125000000002
591,0.0101318359375,1.296142578125,0.56953125
592,0.012288085937499998,0.710205078125,0.29453125
593,0.0467880859375,1.335205078125,0.69453125
594,0.06403808593749999,0.397705078125,0.09453125000000001
595,0.029538085937499996,1.022705078125,0.49453125000000003
596,0.038163085937499994,0.553955078125,0.79453125
597,0.0726630859375,1.178955078125,0.39453125
598,0.055413085937499995,0.866455078125,0.5945312500000001
599,0.0209130859375,1.491455078125,0.19453125000000002
600,0.0166005859375,0.319580078125,0.54453125
601,0.0511005859375,0.944580078125,0.14453125
602,0.0683505859375,0.632080078125,0.7445312500000001
603,0.0338505859375,1.257080078125,0.34453125
604,0.025225585937499996,0.788330078125,0.04453125
605,0.05972558593749999,1.413330078125,0.44453125000000004
606,0.04247558593749999,0.475830078125,0.24453125
607,0.0079755859375,1.100830078125,0.64453125
608,0.0068974609375,0.729736328125,0.45703125
609,0.04139746093749999,1.354736328125,0.057031250000000006
610,0.05864746093749999,0.417236328125,0.6570312500000001
611,0.024147460937499997,1.042236328125,0.25703125
612,0.0327724609375,0.260986328125,0.15703125
613,0.0672724609375,0.885986328125,0.55703125
614,0.0500224609375,0.573486328125,0.35703125
615,0.0155224609375,1.198486328125,0.75703125
616,0.0198349609375,0.495361328125,0.30703125000000003
617,0.054334960937499996,1.120361328125,0.70703125
618,0.0715849609375,0.807861328125,0.10703125000000001
619,0.037084960937499994,1.432861328125,0.50703125
620,0.028459960937499997,0.651611328125,0.60703125
621,0.06295996093749999,1.276611328125,0.20703125
622,0.0457099609375,0.339111328125,0.40703125
623,0.0112099609375,0.964111328125,0.00703125
624,0.0090537109375,0.378173828125,0.73203125
625,0.04355371093749999,1.003173828125,0.33203125
626,0.06080371093749999,0.690673828125,0.5320312500000001
627,0.0263037109375,1.315673828125,0.13203125000000002
628,0.034928710937499996,0.846923828125,0.23203125000000002
629,0.0694287109375,1.471923828125,0.63203125
630,0.0521787109375,0.534423828125,0.032031250000000004
631,0.017678710937499998,1.159423828125,0.43203125000000003
632,0.0133662109375,0.612548828125,0.08203125
633,0.0478662109375,1.237548828125,0.48203125
634,0.06511621093749999,0.300048828125,0.28203125
635,0.030616210937499996,0.925048828125,0.6820312500000001
636,0.0219912109375,0.456298828125,0.58203125
637,0.056491210937499994,1.081298828125,0.18203125
638,0.03924121093749999,0.768798828125,0.7820312500000001
639,0.0047412109375,1.393798828125,0.38203125000000004
640,0.0050107421875,0.353759765625,0.59765625
641,0.03951074218749999,0.978759765625,0.19765625
642,0.05676074218749999,0.666259765625,0.7976562500000001
643,0.022260742187499998,1.291259765625,0.39765625000000004
644,0.030885742187499995,0.822509765625,0.09765625
645,0.0653857421875,1.447509765625,0.49765625
646,0.0481357421875,0.510009765625,0.29765625
647,0.0136357421875,1.135009765625,0.6976562500000001
648,0.017948242187499998,0.588134765625,0.24765625000000002
649,0.052448242187499994,1.213134765625,0.64765625
650,0.0696982421875,0.275634765625,0.047656250000000004
651,0.03519824218749999,0.900634765625,0.44765625000000003
652,0.0265732421875,0.431884765625,0.74765625
653,0.06107324218749999,1.056884765625,0.34765625
654,0.0438232421875,0.744384765625,0.5476562500000001
655,0.0093232421875,1.369384765625,0.14765625000000002
656,0.011479492187499999,0.783447265625,0.62265625
657,0.0459794921875,1.408447265625,0.22265625
658,0.0632294921875,0.470947265625,0.42265625
659,0.028729492187499997,1.095947265625,0.022656250000000003
660,0.03735449218749999,0.314697265625,0.32265625000000003
661,0.0718544921875,0.939697265625,0.72265625
662,0.05460449218749999,0.627197265625,0.12265625000000001
663,0.0201044921875,1.252197265625,0.52265625
664,0.0157919921875,0.549072265625,0.17265625
665,0.050291992187499995,1.174072265625,0.57265625
666,0.0675419921875,0.861572265625,0.37265625
667,0.033041992187499994,1.486572265625,0.77265625
668,0.024416992187499997,0.705322265625,0.47265625
669,0.05891699218749999,1.330322265625,0.07265625
670,0.0416669921875,0.392822265625,0.6726562500000001
671,0.0071669921874999995,1.017822265625,0.27265625
672,0.0082451171875,0.646728515625,0.03515625
673,0.0427451171875,1.271728515625,0.43515625
674,0.05999511718749999,0.334228515625,0.23515625
675,0.025495117187499996,0.959228515625,0.6351562500000001
676,0.03412011718749999,0.490478515625,0.53515625
677,0.0686201171875,1.115478515625,0.13515625
678,0.051370117187499995,0.802978515625,0.7351562500000001
679,0.0168701171875,1.427978515625,0.33515625000000004
680,0.0211826171875,0.256103515625,0.78515625
681,0.05568261718749999,0.881103515625,0.38515625000000003
682,0.07293261718749999,0.568603515625,0.58515625
683,0.03843261718749999,1.193603515625,0.18515625000000002
684,0.029807617187499996,0.724853515625,0.28515625
685,0.0643076171875,1.349853515625,0.68515625
686,0.0470576171875,0.412353515625,0.08515625
687,0.012557617187499998,1.037353515625,0.48515625
688,0.0104013671875,0.451416015625,0.36015625
689,0.0449013671875,1.076416015625,0.7601562500000001
690,0.06215136718749999,0.763916015625,0.16015625
691,0.027651367187499998,1.388916015625,0.56015625
692,0.03627636718749999,0.607666015625,0.66015625
693,0.0707763671875,1.232666015625,0.26015625000000003
694,0.05352636718749999,0.295166015625,0.46015625000000004
695,0.019026367187499997,0.920166015625,0.06015625
696,0.014713867187499998,0.842041015625,0.41015625
697,0.049213867187499996,1.467041015625,0.01015625
698,0.0664638671875,0.529541015625,0.6101562500000001
699,0.031963867187499995,1.154541015625,0.21015625000000002
700,0.023338867187499997,0.373291015625,0.11015625000000001
701,0.05783886718749999,0.998291015625,0.51015625
702,0.0405888671875,0.685791015625,0.31015625
703,0.0060888671874999994,1.310791015625,0.71015625
704,0.0055498046875,0.812744140625,0.34140625
705,0.040049804687499996,1.437744140625,0.74140625
706,0.0572998046875,0.500244140625,0.14140625
707,0.022799804687499998,1.125244140625,0.54140625
708,0.0314248046875,0.343994140625,0.6414062500000001
709,0.06592480468749999,0.968994140625,0.24140625000000002
710,0.04867480468749999,0.656494140625,0.44140625
711,0.014174804687499999,1.281494140625,0.041406250000000006
712,0.018487304687499997,0.422119140625,0.49140625000000004
713,0.0529873046875,1.047119140625,0.09140625000000001
714,0.0702373046875,0.734619140625,0.69140625
715,0.0357373046875,1.359619140625,0.29140625000000003
716,0.027112304687499998,0.578369140625,0.19140625
717,0.061612304687499994,1.203369140625,0.59140625
718,0.04436230468749999,0.265869140625,0.39140625
719,0.0098623046875,0.890869140625,0.7914062500000001
720,0.012018554687499999,0.304931640625,0.06640625
721,0.04651855468749999,0.929931640625,0.46640625
722,0.06376855468749999,0.617431640625,0.26640625
723,0.029268554687499997,1.242431640625,0.6664062500000001
724,0.0378935546875,0.773681640625,0.56640625
725,0.0723935546875,1.398681640625,0.16640625
726,0.0551435546875,0.461181640625,0.7664062500000001
727,0.0206435546875,1.086181640625,0.36640625000000004
728,0.0163310546875,0.695556640625,0.71640625
729,0.05083105468749999,1.320556640625,0.31640625
730,0.06808105468749999,0.383056640625,0.5164062500000001
731,0.0335810546875,1.008056640625,0.11640625
732,0.024956054687499996,0.539306640625,0.21640625000000002
733,0.059456054687499996,1.164306640625,0.61640625
734,0.042206054687499994,0.851806640625,0.01640625
735,0.0077060546875,1.476806640625,0.41640625000000003
736,0.0066279296875,0.519775390625,0.67890625
737,0.041127929687499995,1.144775390625,0.27890625
738,0.058377929687499996,0.832275390625,0.47890625000000003
739,0.023877929687499997,1.457275390625,0.07890625000000001
740,0.0325029296875,0.676025390625,0.37890625
741,0.06700292968749999,1.301025390625,0.77890625
742,0.04975292968749999,0.363525390625,0.17890625000000002
743,0.015252929687499998,0.988525390625,0.5789062500000001
744,0.019565429687499997,0.754150390625,0.12890625
745,0.0540654296875,1.379150390625,0.52890625
746,0.0713154296875,0.441650390625,0.32890625
747,0.0368154296875,1.066650390625,0.7289062500000001
748,0.028190429687499997,0.285400390625,0.42890625000000004
749,0.0626904296875,0.910400390625,0.02890625
750,0.04544042968749999,0.597900390625,0.62890625
751,0.0109404296875,1.222900390625,0.22890625
752,0.0087841796875,0.636962890625,0.50390625
753,0.04328417968749999,1.261962890625,0.10390625
754,0.060534179687499995,0.324462890625,0.7039062500000001
755,0.0260341796875,0.949462890625,0.30390625000000004
756,0.0346591796875,0.480712890625,0.00390625
757,0.0691591796875,1.105712890625,0.40390625
758,0.0519091796875,0.793212890625,0.20390625
759,0.017409179687499998,1.418212890625,0.6039062500000001
760,0.0130966796875,0.402587890625,0.25390625
761,0.04759667968749999,1.027587890625,0.65390625
762,0.06484667968749999,0.715087890625,0.05390625
763,0.030346679687499996,1.340087890625,0.45390625
764,0.0217216796875,0.871337890625,0.75390625
765,0.0562216796875,1.496337890625,0.35390625000000003
766,0.0389716796875,0.558837890625,0.55390625
767,0.0044716796875,1.183837890625,0.15390625000000002
768,0.0043369140625,0.561279296875,0.28046875
769,0.03883691406249999,1.186279296875,0.6804687500000001
770,0.05608691406249999,0.873779296875,0.08046875
771,0.021586914062499997,1.498779296875,0.48046875
772,0.030211914062499998,0.717529296875,0.78046875
773,0.06471191406249999,1.342529296875,0.38046875
774,0.0474619140625,0.405029296875,0.58046875
775,0.0129619140625,1.030029296875,0.18046875
776,0.0172744140625,0.795654296875,0.53046875
777,0.051774414062499996,1.420654296875,0.13046875
778,0.0690244140625,0.483154296875,0.73046875
779,0.034524414062499995,1.108154296875,0.33046875000000003
780,0.025899414062499997,0.326904296875,0.030468750000000003
781,0.06039941406249999,0.951904296875,0.43046875
782,0.0431494140625,0.639404296875,0.23046875
783,0.0086494140625,1.264404296875,0.63046875
784,0.0108056640625,0.600341796875,0.10546875
785,0.0453056640625,1.225341796875,0.50546875
786,0.06255566406249999,0.287841796875,0.30546875
787,0.028055664062499996,0.912841796875,0.7054687500000001
788,0.03668066406249999,0.444091796875,0.40546875000000004
789,0.0711806640625,1.069091796875,0.0054687500000000005
790,0.053930664062499994,0.756591796875,0.60546875
791,0.0194306640625,1.381591796875,0.20546875
792,0.015118164062499998,0.365966796875,0.65546875
793,0.0496181640625,0.990966796875,0.25546875
794,0.0668681640625,0.678466796875,0.45546875000000003
795,0.032368164062499996,1.303466796875,0.055468750000000004
796,0.0237431640625,0.834716796875,0.35546875
797,0.05824316406249999,1.459716796875,0.75546875
798,0.04099316406249999,0.522216796875,0.15546875000000002
799,0.006493164062499999,1.147216796875,0.5554687500000001
800,0.0075712890625,0.854248046875,0.7429687500000001
801,0.04207128906249999,1.479248046875,0.34296875000000004
802,0.05932128906249999,0.541748046875,0.54296875
803,0.024821289062499998,1.166748046875,0.14296875
804,0.033446289062499995,0.385498046875,0.24296875
805,0.0679462890625,1.010498046875,0.6429687500000001
806,0.0506962890625,0.697998046875,0.04296875
807,0.0161962890625,1.322998046875,0.44296875
808,0.020508789062499998,0.463623046875,0.09296875
809,0.055008789062499994,1.088623046875,0.49296875
810,0.0722587890625,0.776123046875,0.29296875
811,0.03775878906249999,1.401123046875,0.69296875
812,0.0291337890625,0.619873046875,0.59296875
813,0.06363378906249999,1.244873046875,0.19296875000000002
814,0.0463837890625,0.307373046875,0.79296875
815,0.011883789062499999,0.932373046875,0.39296875000000003
816,0.009727539062499999,0.268310546875,0.46796875000000004
817,0.0442275390625,0.893310546875,0.06796875000000001
818,0.06147753906249999,0.580810546875,0.66796875
819,0.026977539062499997,1.205810546875,0.26796875000000003
820,0.035602539062499994,0.737060546875,0.16796875
821,0.0701025390625,1.362060546875,0.56796875
822,0.052852539062499995,0.424560546875,0.36796875
823,0.0183525390625,1.049560546875,0.7679687500000001
824,0.014040039062499999,0.658935546875,0.31796875
825,0.0485400390625,1.283935546875,0.71796875
826,0.06579003906249999,0.346435546875,0.11796875000000001
827,0.0312900390625,0.971435546875,0.51796875
828,0.022665039062499996,0.502685546875,0.6179687500000001
829,0.05716503906249999,1.127685546875,0.21796875000000002
830,0.03991503906249999,0.815185546875,0.41796875
831,0.0054150390625,1.440185546875,0.017968750000000002
832,0.0059541015624999995,0.688232421875,0.43671875000000004
833,0.0404541015625,1.313232421875,0.03671875
834,0.0577041015625,0.375732421875,0.63671875
835,0.0232041015625,1.000732421875,0.23671875
836,0.031829101562499997,0.531982421875,0.13671875
837,0.06632910156249999,1.156982421875,0.53671875
838,0.04907910156249999,0.844482421875,0.33671875
839,0.014579101562499999,1.469482421875,0.7367187500000001
840,0.0188916015625,0.297607421875,0.38671875
841,0.05339160156249999,0.922607421875,0.78671875
842,0.07064160156249999,0.610107421875,0.18671875000000002
843,0.0361416015625,1.235107421875,0.5867187500000001
844,0.027516601562499996,0.766357421875,0.68671875
845,0.062016601562499996,1.391357421875,0.28671875
846,0.044766601562499994,0.453857421875,0.48671875000000003
847,0.010266601562499998,1.078857421875,0.08671875000000001
848,0.012422851562499998,0.414794921875,0.76171875
849,0.04692285156249999,1.039794921875,0.36171875000000003
850,0.0641728515625,0.727294921875,0.56171875
851,0.029672851562499998,1.352294921875,0.16171875000000002
852,0.0382978515625,0.571044921875,0.26171875
853,0.0727978515625,1.196044921875,0.66171875
854,0.0555478515625,0.258544921875,0.06171875
855,0.021047851562499997,0.883544921875,0.46171875
856,0.0167353515625,0.805419921875,0.01171875
857,0.05123535156249999,1.430419921875,0.41171875
858,0.06848535156249999,0.492919921875,0.21171875
859,0.033985351562499995,1.117919921875,0.6117187500000001
860,0.025360351562499998,0.336669921875,0.51171875
861,0.0598603515625,0.961669921875,0.11171875
862,0.042610351562499996,0.649169921875,0.7117187500000001
863,0.0081103515625,1.274169921875,0.31171875000000004
864,0.0070322265625,0.395263671875,0.19921875
865,0.041532226562499996,1.020263671875,0.59921875
866,0.0587822265625,0.707763671875,0.39921875
867,0.0242822265625,1.332763671875,0.7992187500000001
868,0.032907226562499996,0.864013671875,0.49921875000000004
869,0.06740722656249999,1.489013671875,0.09921875000000001
870,0.05015722656249999,0.551513671875,0.69921875
871,0.0156572265625,1.176513671875,0.29921875000000003
872,0.019969726562499998,0.629638671875,0.6492187500000001
873,0.0544697265625,1.254638671875,0.24921875000000002
874,0.0717197265625,0.317138671875,0.44921875
875,0.0372197265625,0.942138671875,0.049218750000000006
876,0.0285947265625,0.473388671875,0.34921875
877,0.0630947265625,1.098388671875,0.74921875
878,0.04584472656249999,0.785888671875,0.14921875
879,0.011344726562499999,1.410888671875,0.54921875
880,0.009188476562499999,0.746826171875,0.22421875000000002
881,0.043688476562499995,1.371826171875,0.62421875
882,0.060938476562499996,0.434326171875,0.02421875
883,0.026438476562499997,1.059326171875,0.42421875000000003
884,0.0350634765625,0.278076171875,0.72421875
885,0.06956347656249999,0.903076171875,0.32421875
886,0.05231347656249999,0.590576171875,0.5242187500000001
887,0.0178134765625,1.215576171875,0.12421875
888,0.0135009765625,0.512451171875,0.57421875
889,0.04800097656249999,1.137451171875,0.17421875
890,0.0652509765625,0.824951171875,0.7742187500000001
891,0.030750976562499997,1.449951171875,0.37421875000000004
892,0.022125976562499997,0.668701171875,0.07421875
893,0.0566259765625,1.293701171875,0.47421875
894,0.0393759765625,0.356201171875,0.27421875
895,0.0048759765625,0.981201171875,0.6742187500000001
896,0.0046064453125,0.771240234375,0.05859375
897,0.0391064453125,1.396240234375,0.45859375
898,0.05635644531249999,0.458740234375,0.25859375
899,0.021856445312499997,1.083740234375,0.6585937500000001
900,0.030481445312499997,0.302490234375,0.55859375
901,0.0649814453125,0.927490234375,0.15859375
902,0.047731445312499995,0.614990234375,0.7585937500000001
903,0.0132314453125,1.239990234375,0.35859375000000004
904,0.017543945312499996,0.536865234375,0.70859375
905,0.05204394531249999,1.161865234375,0.30859375
906,0.0692939453125,0.849365234375,0.5085937500000001
907,0.0347939453125,1.474365234375,0.10859375
908,0.026168945312499997,0.693115234375,0.20859375000000002
909,0.0606689453125,1.318115234375,0.60859375
910,0.0434189453125,0.380615234375,0.00859375
911,0.0089189453125,1.005615234375,0.40859375000000003
912,0.0110751953125,0.341552734375,0.33359375
913,0.0455751953125,0.966552734375,0.73359375
914,0.0628251953125,0.654052734375,0.13359375
915,0.028325195312499996,1.279052734375,0.53359375
916,0.03695019531249999,0.810302734375,0.6335937500000001
917,0.07145019531249999,1.435302734375,0.23359375000000002
918,0.05420019531249999,0.497802734375,0.43359375
919,0.0197001953125,1.122802734375,0.03359375
920,0.015387695312499998,0.575927734375,0.48359375000000004
921,0.049887695312499994,1.200927734375,0.08359375000000001
922,0.0671376953125,0.263427734375,0.68359375
923,0.03263769531249999,0.888427734375,0.28359375000000003
924,0.0240126953125,0.419677734375,0.18359375
925,0.05851269531249999,1.044677734375,0.58359375
926,0.0412626953125,0.732177734375,0.38359375
927,0.0067626953125,1.357177734375,0.7835937500000001
928,0.0078408203125,0.478271484375,0.52109375
929,0.0423408203125,1.103271484375,0.12109375
930,0.05959082031249999,0.790771484375,0.7210937500000001
931,0.025090820312499998,1.415771484375,0.32109375
932,0.03371582031249999,0.634521484375,0.02109375
933,0.0682158203125,1.259521484375,0.42109375000000004
934,0.05096582031249999,0.322021484375,0.22109375
935,0.016465820312499997,0.947021484375,0.62109375
936,0.020778320312499998,0.868896484375,0.27109375
937,0.05527832031249999,1.493896484375,0.67109375
938,0.07252832031249999,0.556396484375,0.07109375
939,0.0380283203125,1.181396484375,0.47109375000000003
940,0.029403320312499998,0.400146484375,0.77109375
941,0.0639033203125,1.025146484375,0.37109375
942,0.046653320312499996,0.712646484375,0.5710937500000001
943,0.012153320312499999,1.337646484375,0.17109375000000002
944,0.009997070312499998,0.673583984375,0.6960937500000001
945,0.0444970703125,1.298583984375,0.29609375
946,0.0617470703125,0.361083984375,0.49609375
947,0.027247070312499996,0.986083984375,0.09609375
948,0.03587207031249999,0.517333984375,0.39609375
949,0.07037207031249999,1.142333984375,0.79609375
950,0.05312207031249999,0.829833984375,0.19609375
951,0.0186220703125,1.454833984375,0.59609375
952,0.014309570312499999,0.282958984375,0.14609375
953,0.048809570312499995,0.907958984375,0.54609375
954,0.0660595703125,0.595458984375,0.34609375000000003
955,0.03155957031249999,1.220458984375,0.74609375
956,0.0229345703125,0.751708984375,0.44609375
957,0.05743457031249999,1.376708984375,0.04609375
958,0.0401845703125,0.439208984375,0.64609375
959,0.0056845703125,1.064208984375,0.24609375
960,0.0051455078125,0.312255859375,0.6023437500000001
961,0.039645507812499994,0.937255859375,0.20234375000000002
962,0.056895507812499996,0.624755859375,0.40234375
963,0.022395507812499996,1.249755859375,0.0023437500000000003
964,0.031020507812499997,0.781005859375,0.30234375
965,0.06552050781249999,1.406005859375,0.70234375
966,0.04827050781249999,0.468505859375,0.10234375000000001
967,0.013770507812499999,1.093505859375,0.50234375
968,0.018083007812499996,0.702880859375,0.15234375
969,0.0525830078125,1.327880859375,0.55234375
970,0.0698330078125,0.390380859375,0.35234375
971,0.0353330078125,1.015380859375,0.7523437500000001
972,0.026708007812499997,0.546630859375,0.45234375000000004
973,0.06120800781249999,1.171630859375,0.05234375
974,0.04395800781249999,0.859130859375,0.65234375
975,0.009458007812499999,1.484130859375,0.25234375000000003
976,0.011614257812499999,0.820068359375,0.57734375
977,0.04611425781249999,1.445068359375,0.17734375000000002
978,0.06336425781249999,0.507568359375,0.77734375
979,0.0288642578125,1.132568359375,0.37734375000000003
980,0.037489257812499996,0.351318359375,0.07734375
981,0.0719892578125,0.976318359375,0.47734375
982,0.0547392578125,0.663818359375,0.27734375
983,0.020239257812499998,1.288818359375,0.67734375
984,0.015926757812499998,0.429443359375,0.22734375
985,0.0504267578125,1.054443359375,0.6273437500000001
986,0.0676767578125,0.741943359375,0.02734375
987,0.0331767578125,1.366943359375,0.42734375
988,0.0245517578125,0.585693359375,0.7273437500000001
989,0.059051757812499994,1.210693359375,0.32734375000000004
990,0.04180175781249999,0.273193359375,0.52734375
991,0.0073017578125,0.898193359375,0.12734375
992,0.006223632812499999,0.605224609375,0.36484375
993,0.040723632812499994,1.230224609375,0.76484375
994,0.057973632812499995,0.292724609375,0.16484375
995,0.0234736328125,0.917724609375,0.56484375
996,0.0320986328125,0.448974609375,0.6648437500000001
997,0.0665986328125,1.073974609375,0.26484375
998,0.0493486328125,0.761474609375,0.46484375
999,0.014848632812499998,1.386474609375,0.06484375
